"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1403564,"May 16, 2019",Delaware,Wilmington,"300 block of E 7th St",0,0,N/A
1397003,"May 16, 2019",Delaware,Bear,"700 block of Pulaski Hwy",0,0,N/A
1403562,"May 16, 2019",Delaware,Wilmington,"400 block of Delamore Pl",0,0,N/A
1402623,"May 15, 2019",Delaware,Wilmington,"700 block of W 4th St",0,0,N/A
1397560,"May 15, 2019",Delaware,Lincoln,"8000 block of Clendaniel Pond Rd",0,0,N/A
1400761,"May 15, 2019",Delaware,Wilmington,"2800 block of N Tatnall St",0,0,N/A
1395531,"May 14, 2019",Delaware,Cheswold,"DE 13 and DE 42",0,0,N/A
1395529,"May 14, 2019",Delaware,Harrington,"S DuPont Hwy and Center St",0,0,N/A
1410140,"May 13, 2019",Delaware,Wilmington,N/A,0,0,N/A
1396704,"May 10, 2019",Delaware,Wilmington,"300 block of E 23rd St",0,0,N/A
1391650,"May 9, 2019",Delaware,Wilmington,"6th St and N Madison St",0,1,N/A
1390493,"May 8, 2019",Delaware,Wilmington,"100 block of N Rodney St",0,1,N/A
1395662,"May 8, 2019",Delaware,Wilmington,"500 block of Washington St",0,0,N/A
1390714,"May 8, 2019",Delaware,Newark,"50 block of Westerly St",0,1,N/A
1389837,"May 7, 2019",Delaware,Seaford,"8700 block of Garden Ln",0,0,N/A
1386575,"May 4, 2019",Delaware,Wilmington,"W 27th St and Tatnall St",0,4,N/A
1386623,"May 4, 2019",Delaware,Dover,"865 N Dupont Hwy",0,1,N/A
1386612,"May 3, 2019",Delaware,Wilmington,"4737 Concord Pike",0,0,N/A
1388254,"May 3, 2019",Delaware,Dover,"400 block of Barrister Pl",0,0,N/A
1386615,"May 3, 2019",Delaware,"New Castle (Wilmington Manor)","50 block of McMullen Ave",0,1,N/A
1384862,"May 1, 2019",Delaware,Dover,"50 block of S New St",0,0,N/A
1384855,"May 1, 2019",Delaware,Wilmington,"2400 block of Pine St",1,2,N/A
1384860,"April 30, 2019",Delaware,Seaford,"9817 Spotless St",0,0,N/A
1384859,"April 30, 2019",Delaware,Newark,"Brookmont Dr and Flamingo Dr",0,0,N/A
1388251,"April 29, 2019",Delaware,Wilmington,"1300 block of Pennsylvania Ave",0,0,N/A
1385631,"April 26, 2019",Delaware,Wilmington,"500 block of Willing St",0,0,N/A
1379825,"April 25, 2019",Delaware,Greenwood,"2400 block of Hickman Rd",0,0,N/A
1379817,"April 24, 2019",Delaware,Georgetown,"21306 Legal Dr",0,1,N/A
1392996,"April 24, 2019",Delaware,Wilmington,"E 22nd St and N Spruce St",0,0,N/A
1384162,"April 23, 2019",Delaware,Wilmington,"1900 block of Maryland Ave",0,0,N/A
1390720,"April 23, 2019",Delaware,Wilmington,"5th Ave and Duncan St",0,0,N/A
1489727,"April 22, 2019",Delaware,Wilmington,"W 29th St",0,0,N/A
1376899,"April 20, 2019",Delaware,Hockessin,"50 block of Robin Dr",0,0,N/A
1421789,"April 19, 2019",Delaware,Bridgeville,"Craft Rd",0,0,N/A
1375703,"April 18, 2019",Delaware,Smyrna,"600 block of Dairy Dr",0,0,N/A
1379833,"April 17, 2019",Delaware,Wilmington,"400 block of W 7th St",0,0,N/A
1379830,"April 16, 2019",Delaware,Wilmington,"500 block of W 26th St",0,0,N/A
1370172,"April 12, 2019",Delaware,"New Castle","3125 New Castle Ave",0,2,N/A
1377626,"April 9, 2019",Delaware,Wilmington,"900 block of Vandever Ave",0,0,N/A
1365173,"April 7, 2019",Delaware,Wilmington,"940 N Pine St",0,6,N/A
1362672,"April 3, 2019",Delaware,Wilmington,"1400 block of W 3rd St",1,0,N/A
1361184,"April 1, 2019",Delaware,Georgetown,"100 Charles Way",0,0,N/A
1362681,"March 31, 2019",Delaware,"Delaware City","Canal St",0,0,N/A
1359179,"March 30, 2019",Delaware,Dover,"50 block of Weston Dr",1,0,N/A
1361178,"March 30, 2019",Delaware,Wilmington,"1800 block of Pennsylvania Ave",0,0,N/A
1360145,"March 30, 2019",Delaware,"Rehoboth Beach","Rehoboth Ave and Columbia Ave",0,0,N/A
1357624,"March 27, 2019",Delaware,Dagsboro,"Irons Ln and Old Mill Rd",0,1,N/A
1358510,"March 27, 2019",Delaware,Claymont,"3000 block of 4th Ave",0,0,N/A
1356535,"March 27, 2019",Delaware,Seaford,"1 Chandler St",0,0,N/A
1357187,"March 27, 2019",Delaware,Dover,"480 Country Dr",0,1,N/A
1357175,"March 26, 2019",Delaware,Hartly,"3000 block of Halltown Rd",0,0,N/A
1374648,"March 26, 2019",Delaware,Wilmington,"2400 block of Tatnall St",0,1,N/A
1356411,"March 20, 2019",Delaware,Wilmington,"500 block of Madison St",0,0,N/A
1348605,"March 16, 2019",Delaware,Wilmington,"2200 block of Baynard Blvd",0,1,N/A
1377730,"March 15, 2019",Delaware,Wilmington,"2900 block of Tatnall St",0,0,N/A
1348070,"March 14, 2019",Delaware,Millsboro,"29000 block of Colonial Estates Ave",0,0,N/A
1346534,"March 13, 2019",Delaware,Wilmington,"104 Richards Dr",1,0,N/A
1349089,"March 13, 2019",Delaware,Wilmington,"400 block of W 7th St",0,0,N/A
1346203,"March 12, 2019",Delaware,Wilmington,"300 block of S Union St",0,0,N/A
1357184,"March 12, 2019",Delaware,Wilmington,"1100 block of E 14th St",0,0,N/A
1345425,"March 11, 2019",Delaware,Townsend,"200 block of Saw Mill Rd",0,0,N/A
1343790,"March 11, 2019",Delaware,Wilmington,"50 block of W 26th St",2,0,N/A
1343798,"March 10, 2019",Delaware,Bridgeville,"11000 block of 5th St",0,0,N/A
1346529,"March 9, 2019",Delaware,Laurel,"S Shell Bridge Rd and Holly Branch Dr",1,0,N/A
1345451,"March 9, 2019",Delaware,Newark,"W Main St and Hillside Rd",0,0,N/A
1346531,"March 9, 2019",Delaware,Wilmington,"400 block of W 8th St",0,0,N/A
1342073,"March 7, 2019",Delaware,Wilmington,"800 block of N Grant Ave",0,1,N/A
1342945,"March 7, 2019",Delaware,Marydel,"300 block of Grygo Rd",0,0,N/A
1342075,"March 7, 2019",Delaware,Wilmington,"3500 block of Washington St",1,1,N/A
1341741,"March 6, 2019",Delaware,Wilmington,"700 block of Tatnall St",1,1,N/A
1341145,"March 6, 2019",Delaware,Dover,"400 block of Barrister Pl",0,0,N/A
1341142,"March 6, 2019",Delaware,Dover,"Primrose Dr",0,0,N/A
1341500,"March 6, 2019",Delaware,Newark,"50 block of Raven Turn",1,0,N/A
1340792,"March 4, 2019",Delaware,Dover,"50 Block of Village Dr",0,0,N/A
1339265,"March 2, 2019",Delaware,Smyrna,"699 S Carter Rd",0,0,N/A
1361952,"March 1, 2019",Delaware,Milton,"28000 block of Carpenter Rd",0,0,N/A
1337624,"March 1, 2019",Delaware,"Wilmington (Stanton)","106 Main St",0,0,N/A
1335932,"February 26, 2019",Delaware,Wilmington,"Northeast Blvd and Thatcher St",0,1,N/A
1335153,"February 25, 2019",Delaware,Wilmington,"600 block of N Jefferson St",0,1,N/A
1335941,"February 23, 2019",Delaware,Seaford,"20300 block of Wesley Church Rd",0,0,N/A
1333456,"February 22, 2019",Delaware,Frederica,"200 block of Market St",0,0,N/A
1335161,"February 22, 2019",Delaware,Dover,"55 Loockerman Plaza",0,0,N/A
1342439,"February 21, 2019",Delaware,"New Castle",N/A,0,0,N/A
1332304,"February 21, 2019",Delaware,Bear,"13 S Cedar Creek Ct",0,1,N/A
1331707,"February 21, 2019",Delaware,Seaford,"300 block of N Pine St",0,0,N/A
1332484,"February 21, 2019",Delaware,Smyrna,"1069 McQuail Rd",0,0,N/A
1330901,"February 18, 2019",Delaware,Dover,"400 block of New Castle Ave",0,0,N/A
1329491,"February 17, 2019",Delaware,Dagsboro,"29000 block of Colony Dr",0,0,N/A
1329512,"February 16, 2019",Delaware,Felton,"11 S Lombard St",0,0,N/A
1329067,"February 16, 2019",Delaware,Lewes,"32000 block of Spruce Ct",0,0,N/A
1329054,"February 16, 2019",Delaware,"Ocean View","50 block of Dorothy Cir",0,0,N/A
1327969,"February 14, 2019",Delaware,Harrington,"8700 block of Park Brown Rd",1,0,N/A
1330898,"February 14, 2019",Delaware,Wilmington,"2nd St and Van Buren St",0,0,N/A
1330896,"February 14, 2019",Delaware,Wilmington,"1100 block of Kirkwood St",0,0,N/A
1325867,"February 13, 2019",Delaware,Dover,"200 block of S Governors Blvd",0,0,N/A
1325747,"February 12, 2019",Delaware,"Rehoboth Beach","36179 Palace Ln",0,0,N/A
1325746,"February 12, 2019",Delaware,Seaford,"9000 block of Concord Rd",0,0,N/A
1323286,"February 8, 2019",Delaware,Wilmington,"400 block of Heald St",0,1,N/A
1323293,"February 7, 2019",Delaware,Bear,"50 block of Wildfields Ct",0,0,N/A
1321271,"February 7, 2019",Delaware,Dover,"383 N DuPont Hwy",0,0,N/A
1322847,"February 6, 2019",Delaware,Wilmington,"50 block of Jensen Dr",0,1,N/A
1321261,"February 5, 2019",Delaware,Newark,N/A,0,1,N/A
1327975,"February 4, 2019",Delaware,Wilmington,"1400 block of N Walnut St",0,0,N/A
1318846,"February 3, 2019",Delaware,Wilmington,"DE 4 and Champlain Ave",0,1,N/A
1318850,"February 2, 2019",Delaware,Dover,"President Dr",0,0,N/A
1318843,"February 2, 2019",Delaware,Dover,"51 Webbs Ln",0,1,N/A
1318096,"February 2, 2019",Delaware,Wilmington,"W 27th St and Moore St",0,1,N/A
1320335,"February 2, 2019",Delaware,Wilmington,"2500 block of Bowers St",0,0,N/A
1318090,"February 1, 2019",Delaware,"New Castle","Christiana Rd and Catherine St",0,0,N/A
1317235,"January 31, 2019",Delaware,Wilmington,"1100 block of Pleasant St",1,0,N/A
1322859,"January 31, 2019",Delaware,Wilmington,"W 7th St and N Monroe St",0,0,N/A
1316954,"January 30, 2019",Delaware,Dover,"3600 block of S Little Creek Rd",0,0,N/A
1314957,"January 28, 2019",Delaware,Seaford,"400 block of N Pine St",0,0,N/A
1314954,"January 28, 2019",Delaware,Wilmington,"700 block of N Madison St",0,1,N/A
1313326,"January 26, 2019",Delaware,Wilmington,"3700 block of N Van Buren St",0,3,N/A
1312701,"January 25, 2019",Delaware,Wilmington,"W 39th St and Shipley St",0,1,N/A
1312670,"January 25, 2019",Delaware,Bridgeville,"11000 block of Fisher Cir",0,0,N/A
1312667,"January 25, 2019",Delaware,Dagsboro,"30000 block of Squirrel Ln",0,0,N/A
1310822,"January 24, 2019",Delaware,Wilmington,"2702 Jacqueline Dr",1,0,N/A
1308473,"January 22, 2019",Delaware,Wilmington,"2300 block of Pine St",1,0,N/A
1306900,"January 20, 2019",Delaware,Seaford,"Coverdale Rd and Hastings Farm Rd",0,0,N/A
1306901,"January 19, 2019",Delaware,Bridgeville,"50 block of Mill Park Dr",0,0,N/A
1305534,"January 18, 2019",Delaware,Bear,"1551 Pulaski Highway",0,1,N/A
1441352,"January 17, 2019",Delaware,Millville,"Railway Rd",0,0,N/A
1304290,"January 17, 2019",Delaware,Wilmington,"400 block of E 11th St",0,1,N/A
1303213,"January 16, 2019",Delaware,Wilmington,"600 block of E 5th St",0,2,N/A
1302086,"January 15, 2019",Delaware,Wilmington,"1200 block of Conrad St",1,0,N/A
1300930,"January 13, 2019",Delaware,Dover,"300 block of Frear Dr",0,0,N/A
1299266,"January 10, 2019",Delaware,Dover,"35 E Loockerman St",0,0,N/A
1295337,"January 7, 2019",Delaware,Wilmington,"700 block of N Dupont St",0,1,N/A
1294448,"January 6, 2019",Delaware,Frederica,"50 block of 3rd St",0,0,N/A
1293776,"January 5, 2019",Delaware,Dover,"200 block of Kentwood Dr",1,0,N/A
1300926,"January 3, 2019",Delaware,"Kent (county)",N/A,0,0,N/A
1291069,"January 2, 2019",Delaware,Newark,"1120 S College Ave",0,0,N/A
1290568,"January 2, 2019",Delaware,Felton,"100 block of Gelden Rd",0,0,N/A
1289624,"January 1, 2019",Delaware,Wilmington,"1101 E 8th St",0,1,N/A
1288595,"December 30, 2018",Delaware,Wilmington,"500 block of W 11th St",0,0,N/A
1288592,"December 29, 2018",Delaware,Newark,"91 Thorn Ln",0,1,N/A
1288591,"December 29, 2018",Delaware,Seaford,"26000 block of Bethel Concord Rd",0,0,N/A
1287842,"December 28, 2018",Delaware,Wilmington,"600 block of W 7th St",0,2,N/A
1284677,"December 25, 2018",Delaware,Lincoln,"19000 block of Pine St",0,2,N/A
1284435,"December 24, 2018",Delaware,"Rehoboth Beach","Munchy Branch Rd and Coastal Hwy",0,0,N/A
1283593,"December 23, 2018",Delaware,Wilmington,"800 block of E 13th St",0,1,N/A
1283595,"December 23, 2018",Delaware,Milford,"300 Aurora Pl",0,1,N/A
1283591,"December 23, 2018",Delaware,Wilmington,"2300 block of West St",0,1,N/A
1283281,"December 23, 2018",Delaware,Wilmington,"100 block of N Harrison St",0,1,N/A
1281662,"December 20, 2018",Delaware,Millsboro,"28000 block of Mount Joy Rd",0,0,N/A
1280929,"December 19, 2018",Delaware,Dover,"3000 block of William St",0,0,N/A
1280214,"December 18, 2018",Delaware,Wilmington,"50 Hillside Rd",0,0,N/A
1279321,"December 17, 2018",Delaware,Newark,"41 Winterhaven Dr",0,1,N/A
1280215,"December 17, 2018",Delaware,Dagsboro,"30000 block of Iron Branch Rd",0,0,N/A
1277491,"December 12, 2018",Delaware,Dover,"700 block of Bacon Ave",0,0,N/A
1275707,"December 11, 2018",Delaware,Millsboro,N/A,0,0,N/A
1272664,"December 7, 2018",Delaware,Seaford,"23450 Sussex Hwy",0,0,N/A
1271216,"December 6, 2018",Delaware,Seaford,"300 block of 3rd St",0,0,N/A
1272661,"December 5, 2018",Delaware,Harrington,"101 W Center St",0,0,N/A
1269676,"December 5, 2018",Delaware,Dover,"4400 block of Vermont Dr",0,0,N/A
1269009,"November 29, 2018",Delaware,Milford,"S DuPont Blvd and Lakeview Ave",0,0,N/A
1265656,"November 28, 2018",Delaware,Dover,"89 Kings Hwy",0,0,N/A
1266486,"November 28, 2018",Delaware,Dagsboro,"32000 block of Swamp Rd",0,0,N/A
1266484,"November 28, 2018",Delaware,Dover,"200 block of N Kirkwood St",0,0,N/A
1264968,"November 27, 2018",Delaware,Wilmington,"900 block of N Pine St",0,1,N/A
1263645,"November 25, 2018",Delaware,"Wilmington (Edgemoor)","E Salisbury Dr and Bedford Dr",0,1,N/A
1263976,"November 23, 2018",Delaware,Wilmington,"Centerville Rd and Boxwood Rd",0,0,N/A
1264970,"November 23, 2018",Delaware,Harrington,"S Rehoboth Blvd",0,0,N/A
1262246,"November 22, 2018",Delaware,Milton,"18647 Rd 281",0,0,N/A
1259982,"November 20, 2018",Delaware,Smyrna,"South St and East St",0,1,N/A
1259979,"November 20, 2018",Delaware,Wilmington,"2300 block of Jessup St",0,2,N/A
1259978,"November 18, 2018",Delaware,Seaford,"Park Dr",0,0,N/A
1259157,"November 18, 2018",Delaware,Dover,"400 block of E Water St",0,0,N/A
1257781,"November 17, 2018",Delaware,Dover,"100 block of Willis Rd",0,0,N/A
1258294,"November 16, 2018",Delaware,"Wilmington (Newport)","500 block of Essex Ave",0,0,N/A
1256468,"November 16, 2018",Delaware,"Camden Wyoming (Camden)","155 S West St",2,0,N/A
1256588,"November 15, 2018",Delaware,Middletown,"US 13 and DE 1",0,0,N/A
1256586,"November 14, 2018",Delaware,Townsend,"100 block of Esch St",0,0,N/A
1253826,"November 12, 2018",Delaware,Wilmington,"W 5th St and N Franklin St",0,0,N/A
1253151,"November 11, 2018",Delaware,Dover,"400 block of Barrister Pl",0,1,N/A
1252420,"November 10, 2018",Delaware,Wilmington,"N Lake St and Matthes Ave",0,1,N/A
1251108,"November 8, 2018",Delaware,Claymont,"50 block of New York Ave",1,0,N/A
1251111,"November 8, 2018",Delaware,Dover,"200 block of W Reed St",0,0,N/A
1249490,"November 6, 2018",Delaware,"New Castle","4000 N DuPont Hwy",0,0,N/A
1248794,"November 5, 2018",Delaware,Smyrna,"400 block of Baldwin Dr",0,2,N/A
1248371,"November 5, 2018",Delaware,Harrington,N/A,0,0,N/A
1248309,"November 5, 2018",Delaware,Wilmington,"300 block of W 7th St",0,1,N/A
1245221,"November 1, 2018",Delaware,Wilmington,"200 block of S Franklin St",1,1,N/A
1243937,"October 29, 2018",Delaware,Wilmington,"2300 block of N Washington St",0,1,N/A
1244207,"October 29, 2018",Delaware,Seaford,"24000 block of German Rd",0,1,N/A
1243210,"October 29, 2018",Delaware,Dover,"W Division St and S New St",0,0,N/A
1242657,"October 28, 2018",Delaware,Wilmington,"1701 Delaware Ave",0,0,N/A
1247119,"October 28, 2018",Delaware,Newark,"900 block of Harmony Rd",0,0,N/A
1242411,"October 26, 2018",Delaware,Wilmington,"600 block of W 6th St",1,0,N/A
1240694,"October 25, 2018",Delaware,Wilmington,"900 block of Spruce St",1,0,N/A
1240697,"October 23, 2018",Delaware,Dover,"400 block of E Water St",0,0,N/A
1240695,"October 23, 2018",Delaware,"New Castle","111 S DuPont Hwy",0,0,N/A
1238899,"October 22, 2018",Delaware,Wilmington,"100 block of 24th St",0,1,N/A
1237767,"October 19, 2018",Delaware,Wilmington,"900 block of Linden St",0,1,N/A
1237761,"October 18, 2018",Delaware,Wilmington,"400 block of E 2nd St",0,0,N/A
1236174,"October 18, 2018",Delaware,Dover,"200 block of N Governor Blvd",0,0,N/A
1238355,"October 18, 2018",Delaware,Wilmington,"300 N Walnut St",0,0,N/A
1236007,"October 18, 2018",Delaware,Wilmington,"400 block of N Clayton St",0,1,N/A
1234605,"October 17, 2018",Delaware,Wilmington,"2300 block of N Market St",1,0,N/A
1234602,"October 16, 2018",Delaware,Seaford,"24000 block of Concord Pond Rd",0,0,N/A
1234609,"October 16, 2018",Delaware,Newark,"800 block of Coventry Ln",0,1,N/A
1233849,"October 15, 2018",Delaware,Dover,"Bay Tree Rd",0,0,N/A
1232850,"October 14, 2018",Delaware,Dover,"428 N DuPont Hwy",0,1,N/A
1231484,"October 11, 2018",Delaware,Lewes,"19000 block of Ward Rd",0,0,N/A
1230241,"October 11, 2018",Delaware,Wilmington,"600 block of W 8th St",0,1,N/A
1230943,"October 11, 2018",Delaware,Dover,"800 S Governors Ave",0,0,N/A
1230519,"October 11, 2018",Delaware,Wilmington,"1300 block of Lancaster Ave",0,1,N/A
1521012,"October 10, 2018",Delaware,Dover,"1492 N Little Creek Rd",0,0,N/A
1228207,"October 8, 2018",Delaware,Milford,"Lassen Ct",0,0,N/A
1230957,"October 8, 2018",Delaware,Smyrna,"DE 9 and Lighthouse Rd",0,0,N/A
1226956,"October 6, 2018",Delaware,Clayton,"Lion Hope Rd",0,0,N/A
1227745,"October 6, 2018",Delaware,Milton,"27000 block of Martins Farm Rd",0,0,N/A
1225947,"October 5, 2018",Delaware,Wilmington,"1000 Bennett St",0,0,N/A
1225406,"October 4, 2018",Delaware,"New Castle","235 Christiana Rd",0,0,N/A
1224518,"October 3, 2018",Delaware,Wilmington,"700 block of W 5th St",0,1,N/A
1224520,"October 3, 2018",Delaware,Wilmington,"Taylor St and N Spruce St",0,1,N/A
1223118,"October 2, 2018",Delaware,Dover,"50 Webbs Ln",0,1,N/A
1223612,"October 2, 2018",Delaware,Wilmington,"200 block of N Clayton St",1,0,N/A
1223609,"October 2, 2018",Delaware,"Camden Wyoming","Pony Track Rd",0,1,N/A
1222046,"September 30, 2018",Delaware,Seaford,"26000 block of Kelly Cir",0,0,N/A
1222058,"September 30, 2018",Delaware,Dover,"298 S DuPont Hwy",0,0,N/A
1221606,"September 29, 2018",Delaware,Harrington,"200 block of Delaware Ave",0,1,N/A
1222068,"September 28, 2018",Delaware,Dover,"915 S DuPont Hwy",0,0,N/A
1219355,"September 26, 2018",Delaware,Magnolia,"900 block of Peachtree Run",0,0,N/A
1219353,"September 26, 2018",Delaware,Laurel,"Portsville Rd and Dogwood Ln",1,0,N/A
1218200,"September 24, 2018",Delaware,Harrington,"5000 block of Milford Harrington Hwy",0,0,N/A
1215729,"September 20, 2018",Delaware,Dover,"100 block of S Governors Blvd",0,1,N/A
1215726,"September 20, 2018",Delaware,Harrington,"200 block of Hanley St",0,0,N/A
1215713,"September 20, 2018",Delaware,Magnolia,N/A,0,1,N/A
1230239,"September 20, 2018",Delaware,Seaford,"22588 Bridgeville Hwy",0,0,N/A
1213945,"September 20, 2018",Delaware,Wilmington,"400 block of N Adams St",0,1,N/A
1214556,"September 19, 2018",Delaware,Dover,"SR 1",0,0,N/A
1213343,"September 18, 2018",Delaware,Milford,"7000 block of Elgin Dr",0,0,N/A
1212695,"September 17, 2018",Delaware,Dover,"428 DuPont Hwy",0,0,N/A
1212056,"September 15, 2018",Delaware,Marydel,"300 block of Grygo Rd",0,0,N/A
1211673,"September 15, 2018",Delaware,Dover,"51 Webbs Ln",0,0,N/A
1210251,"September 13, 2018",Delaware,Milford,"900 Block of N Walnut St",0,0,N/A
1207610,"September 10, 2018",Delaware,Harrington,"966 Jackson Ditch Rd",0,0,N/A
1206327,"September 8, 2018",Delaware,Bridgeville,"Mill Park Dr and Coverdale Rd",0,0,N/A
1206304,"September 8, 2018",Delaware,Dover,"50 block of Nicholas Dr",0,2,N/A
1207614,"September 8, 2018",Delaware,Seaford,"400 Block of Phillips St",0,0,N/A
1205637,"September 7, 2018",Delaware,Bear,"1800 block of Pulaski Hwy",0,0,N/A
1206325,"September 6, 2018",Delaware,Wilmington,"500 block of Vandever Ave",1,0,N/A
1205273,"September 5, 2018",Delaware,Middletown,"100 block of Rosie Dr",0,0,N/A
1203975,"September 4, 2018",Delaware,Wilmington,"50 block of 6th Ave",0,1,N/A
1202370,"September 3, 2018",Delaware,Hartly,"2000 block of Slaughter Station Rd",0,0,N/A
1202373,"August 31, 2018",Delaware,Harbeson,"18000 block of Indian Mission Rd",0,0,N/A
1200322,"August 31, 2018",Delaware,Wilmington,"1100 block of Conrad St",1,0,N/A
1200739,"August 30, 2018",Delaware,"Wilmington (Edgemoor)","Rysing Dr and Polk Rd",0,1,N/A
1201590,"August 30, 2018",Delaware,Middletown,"2111 Dupont Hwy",0,0,N/A
1200324,"August 29, 2018",Delaware,Bridgeville,"Evans Dr and Iris Field Ln",0,0,N/A
1200326,"August 29, 2018",Delaware,Claymont,"50 block of Balfour Ave",0,0,N/A
1199586,"August 29, 2018",Delaware,Greenwood,"100 block of Unity Ln",0,1,N/A
1197884,"August 28, 2018",Delaware,Harbeson,"22000 block of Harbeson Rd",1,0,N/A
1198785,"August 28, 2018",Delaware,Dover,"629 Buckson Dr",1,0,N/A
1199124,"August 27, 2018",Delaware,"New Castle","2034 New Castle Ave",0,0,N/A
1195978,"August 26, 2018",Delaware,Selbyville,"W McCabe St and Rodgers Ave",0,0,N/A
1196878,"August 24, 2018",Delaware,Dover,"S State St and Webbs Ln",0,0,N/A
1198787,"August 23, 2018",Delaware,"New Castle","4000 N DuPont Hwy",0,0,N/A
1194226,"August 22, 2018",Delaware,Smyrna,"400 block of S Carter Rd",0,0,N/A
1193906,"August 22, 2018",Delaware,Wilmington,"Philadelphia Pike",0,0,N/A
1193471,"August 21, 2018",Delaware,Dover,"Reed St and New St",0,1,N/A
1192586,"August 21, 2018",Delaware,Wilmington,"2400 block of Lamotte St",0,1,N/A
1192048,"August 21, 2018",Delaware,Wilmington,"3800 block of N Madison St",0,1,N/A
1192050,"August 20, 2018",Delaware,Wilmington,"2000 block of N Jefferson St",0,1,N/A
1190363,"August 17, 2018",Delaware,"New Castle","1 block of Revelle St",0,0,N/A
1190366,"August 17, 2018",Delaware,Dover,"1300 block of Rose Valley School Rd",0,1,N/A
1188911,"August 16, 2018",Delaware,"New Castle","Second Ave and Valley Rd",0,0,N/A
1188913,"August 15, 2018",Delaware,Dover,"63 Stoney Dr",0,0,N/A
1186511,"August 13, 2018",Delaware,Wilmington,"200 block of N Lincoln St",0,1,N/A
1182945,"August 8, 2018",Delaware,Dover,"900 block of Simon Cir",0,0,N/A
1181911,"August 7, 2018",Delaware,Newark,"6 N Skyward Dr",2,0,N/A
1180585,"August 5, 2018",Delaware,Dagsboro,"30000 block of Power Plant Rd",0,0,N/A
1182098,"August 5, 2018",Delaware,"New Castle","1200 West Ave",0,0,N/A
1267758,"August 4, 2018",Delaware,Smyrna,"300 block of Southern View Dr",0,0,N/A
1181365,"August 4, 2018",Delaware,Bear,"1607 Pulaski Hwy",0,0,N/A
1178703,"August 3, 2018",Delaware,Wilmington,"1300 block of E 27th St",1,0,N/A
1178288,"August 2, 2018",Delaware,"Rehoboth Beach","37000 of Johnson St",0,0,N/A
1175413,"July 30, 2018",Delaware,"New Castle","I-95 and Airport Rd",0,1,N/A
1173955,"July 27, 2018",Delaware,Georgetown,"20000 block of Donovans Rd",0,0,N/A
1172781,"July 25, 2018",Delaware,"New Castle","West Ave and New Castle Ave",0,0,N/A
1171648,"July 24, 2018",Delaware,Dover,"Cherry St and Lincoln St",0,0,N/A
1183789,"July 21, 2018",Delaware,Georgetown,"Old Furnace Rd",0,0,N/A
1169708,"July 20, 2018",Delaware,Milton,"Coastal Hwy",0,0,N/A
1168798,"July 20, 2018",Delaware,Wilmington,"W 5th St and Delamore Pl",0,1,N/A
1169710,"July 20, 2018",Delaware,Dover,"S Old Mill Rd",0,0,N/A
1166074,"July 18, 2018",Delaware,Wilmington,"800 block of W 5th St",1,0,N/A
1167737,"July 18, 2018",Delaware,"New Castle",N/A,0,0,N/A
1164455,"July 15, 2018",Delaware,Seaford,"Chandler St",0,0,N/A
1163386,"July 13, 2018",Delaware,"New Castle","1200 West Ave",0,1,N/A
1161827,"July 12, 2018",Delaware,Wilmington,"500 block of E 10th St",0,2,N/A
1161825,"July 12, 2018",Delaware,Wilmington,"2100 block of Lamotte St",0,1,N/A
1160253,"July 9, 2018",Delaware,Wilmington,"2709 Ferris Rd",5,0,N/A
1162491,"July 9, 2018",Delaware,Laurel,"801 Daniel St",1,0,N/A
1159638,"July 8, 2018",Delaware,Wilmington,"2600 block of Jessup St",1,0,N/A
1163388,"July 6, 2018",Delaware,Newark,"1 block of Hanna Dr",0,0,N/A
1159640,"July 6, 2018",Delaware,Georgetown,"S DuPont Blvd and Old Laurel Rd",0,0,N/A
1157039,"July 5, 2018",Delaware,Wilmington,"200 block of S Harrison St",0,1,N/A
1158928,"July 5, 2018",Delaware,Smyrna,"US 13 and Hickory Ridge Rd",0,0,N/A
1156502,"July 5, 2018",Delaware,Dover,"S Governors Ave and Reed St",0,1,N/A
1156504,"July 4, 2018",Delaware,Frankford,"Jones Church Rd",0,0,N/A
1155007,"July 2, 2018",Delaware,Wilmington,"400 block of W 6th St",0,1,N/A
1154076,"July 1, 2018",Delaware,Middletown,"38 E Main St",0,0,N/A
1154068,"June 30, 2018",Delaware,Wilmington,"I-495 and E 12th St",0,0,N/A
1149154,"June 25, 2018",Delaware,"Wilmington (Edgemoor)","50 block of Polk Rd",0,0,N/A
1152434,"June 25, 2018",Delaware,Lewes,"30000 block of Pine Town Rd",0,0,N/A
1149981,"June 25, 2018",Delaware,Millsboro,"34000 block of Tugboat Ct",0,0,N/A
1149152,"June 24, 2018",Delaware,Wilmington,"700 block of Broom St",1,0,N/A
1148383,"June 23, 2018",Delaware,Wilmington,"5th St and Monroe St",0,1,N/A
1148381,"June 23, 2018",Delaware,Wilmington,"200 block of W 26th St",0,1,N/A
1147913,"June 22, 2018",Delaware,Dover,"1289 Walker Rd",1,0,N/A
1146730,"June 20, 2018",Delaware,Dover,"100 block of President Dr",0,1,N/A
1142893,"June 17, 2018",Delaware,Wilmington,"50 block of Lloyd St",2,1,N/A
1140641,"June 13, 2018",Delaware,"New Castle","50 block of Rambo Terrace",0,2,N/A
1140345,"June 12, 2018",Delaware,Dover,"Periwinkle Dr and Caroline Pl",0,0,N/A
1139382,"June 12, 2018",Delaware,"New Castle","117 Wilton Blvd",0,0,N/A
