"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
131867,"May 1, 2014",Delaware,Wilmington,"200 block of North Rodney Street",0,0,N/A
131863,"May 1, 2014",Delaware,Wilmington,"East 24th and Market Streets",1,0,N/A
133508,"May 1, 2014",Delaware,Seaford,"24000 Jewell St",0,0,N/A
131018,"April 30, 2014",Delaware,Dover,"700 block of North West Street",0,0,N/A
131865,"April 30, 2014",Delaware,Wilmington,"Sherman and Lombard Streets",0,0,N/A
131789,"April 28, 2014",Delaware,Lewes,"33000 block of Camilla Drive",0,0,N/A
129996,"April 27, 2014",Delaware,Wilmington,"2700 block of Lancaster Avenue",0,1,N/A
130000,"April 27, 2014",Delaware,Elsmere,"2110 Kirkwood Highway",0,0,N/A
129277,"April 25, 2014",Delaware,Wilmington,"3100 New  Castle",1,0,N/A
129920,"April 24, 2014",Delaware,Dover,"12th and Melrose",1,0,N/A
130009,"April 22, 2014",Delaware,"New Castle","3100 block of New Castle Ave",1,0,N/A
130022,"April 21, 2014",Delaware,Dover,"145 Haman Dr",0,0,N/A
127175,"April 20, 2014",Delaware,Wilmington,"500 block of Clayton Street",0,1,N/A
127169,"April 18, 2014",Delaware,Wilmington,"400 block of W 31st Street",0,1,N/A
125874,"April 14, 2014",Delaware,Wilmington,"W. 2nd and N. Van Buren streets",0,1,N/A
125876,"April 13, 2014",Delaware,Wilmington,"West 25th and Washington",0,1,N/A
127225,"April 11, 2014",Delaware,Claymont,"Everett Ave",0,1,N/A
127165,"April 9, 2014",Delaware,Milford,"100 block of Montgomery Street",0,1,N/A
123983,"April 8, 2014",Delaware,"New Castle","1627 New Jersey Ave",0,3,N/A
123969,"April 8, 2014",Delaware,Newark,"S Chapel Street",0,0,N/A
123307,"April 8, 2014",Delaware,"Wilmington Manor","1600 New Jersey Avenue",0,2,N/A
121613,"April 3, 2014",Delaware,Wilmington,"Elm and South Harrison ",1,0,N/A
121619,"April 3, 2014",Delaware,Dover,"100 block of Spruance Road",0,1,N/A
121616,"April 2, 2014",Delaware,Wilmington,"East 28th Street and Claymont Street",1,0,N/A
121905,"April 2, 2014",Delaware,Dover,"S State Street",0,1,N/A
121913,"April 2, 2014",Delaware,Wilmington,"Eighth and Pine Streets",0,1,N/A
121942,"March 31, 2014",Delaware,Wilmington,"6th and Madison Streets",0,1,N/A
121975,"March 30, 2014",Delaware,Claymont,"200 block of Harbor Drive",0,0,N/A
120067,"March 29, 2014",Delaware,Middletown,"2111 Dupont Hwy",0,1,N/A
121951,"March 27, 2014",Delaware,Talleyville,"4800 block of Governor Printz Boulevard",0,1,N/A
119326,"March 27, 2014",Delaware,Wilmington,"600 Naamans Road",0,1,N/A
118541,"March 24, 2014",Delaware,Seaford,"23000 block of East Middlecord Circle",0,0,N/A
118125,"March 23, 2014",Delaware,Newark,"17 New London Rd",0,0,N/A
118222,"March 23, 2014",Delaware,Wilmington,"1030 S. Market St. ",0,1,N/A
115105,"March 14, 2014",Delaware,Wilmington,"West 23rd Street",0,1,N/A
121997,"March 7, 2014",Delaware,Wilmington,"2100 N Jefferson Street",0,1,N/A
121993,"March 6, 2014",Delaware,Wilmington,"1200 Lancaster Avenue",0,1,N/A
121988,"March 4, 2014",Delaware,Wilmington,"700 N Pine Street",0,1,N/A
121982,"February 24, 2014",Delaware,Wilmington,"E 35th and N Church Street",1,0,N/A
109921,"February 22, 2014",Delaware,Wilmington,"1300 block of Vandever Avenue ",0,0,N/A
109923,"February 22, 2014",Delaware,Wilmington,"North Union Street",0,0,N/A
121980,"February 18, 2014",Delaware,Wilmington,"500 N Madison Street",0,1,N/A
110994,"February 16, 2014",Delaware,Wilmington,"South Market Street ",0,1,N/A
107556,"February 16, 2014",Delaware,Wilmington,"500 block of N. Rodney Street",1,0,N/A
121973,"February 11, 2014",Delaware,Wilmington,"600 N Lincoln Street",0,1,N/A
104222,"February 4, 2014",Delaware,Newark,"750 East Delaware Avenue",0,0,N/A
103866,"February 3, 2014",Delaware,Laurel,"Johnson Road",0,0,N/A
104228,"February 3, 2014",Delaware,Wilmington,"500 block of S. Harrison Street",0,0,N/A
105155,"February 2, 2014",Delaware,Dover,"800 block of Woodcrest Dr",0,1,N/A
105157,"February 1, 2014",Delaware,Wilmington,"2100 block of N. Spruce Street",0,0,N/A
104233,"January 30, 2014",Delaware,Georgetown,"U.S. 113 and County Seat Highway",0,0,N/A
102235,"January 27, 2014",Delaware,Felton,"700 block of Walnut Shade Rd",0,0,N/A
101162,"January 25, 2014",Delaware,Dover,"Division Street and New Street",0,0,N/A
100297,"January 24, 2014",Delaware,Wilmington,"Harpers Place",0,2,N/A
98543,"January 20, 2014",Delaware,Dover,"200 block of N Wilson Dr",0,0,N/A
98532,"January 18, 2014",Delaware,Wilmington,"700 block of South Broom Street",1,0,N/A
98548,"January 18, 2014",Delaware,Wilmington,"500 block of Springer Street",0,0,N/A
98545,"January 17, 2014",Delaware,Wilmington,"200 block of N. Van Buren Street",0,0,N/A
98555,"January 16, 2014",Delaware,Wilmington,"900 block of E. 12th Street",0,0,N/A
97886,"January 16, 2014",Delaware,Wilmington,"26th and Monroe Streets",0,0,N/A
96780,"January 14, 2014",Delaware,Millsboro,"28000 block of Harmons Hill Rd",2,0,N/A
95581,"January 13, 2014",Delaware,Felton,"US 13 and Walnut Shade Rd",0,0,N/A
98530,"January 13, 2014",Delaware,Dover,"2 Capitol Ave",0,0,N/A
97636,"January 13, 2014",Delaware,Wilmington,"1300 block of Vandever Ave. ",0,1,N/A
109204,"January 10, 2014",Delaware,Wilmington,N/A,0,1,N/A
95594,"January 9, 2014",Delaware,Magnolia,"200 block of Lambert Dr",0,0,N/A
94419,"January 7, 2014",Delaware,Wilmington,"200 block of N Broom St",0,1,N/A
94408,"January 7, 2014",Delaware,Wilmington,"1500 block of W 5th St",0,1,N/A
94431,"January 7, 2014",Delaware,Wilmington,"1200 block of Forrest Drive",0,0,N/A
94439,"January 6, 2014",Delaware,Dover,"McDaniel Dr",0,1,N/A
93215,"January 5, 2014",Delaware,Wilmington,N/A,0,2,N/A
93013,"January 4, 2014",Delaware,Wilmington,"2400 block of Carter Street",1,0,N/A
93223,"January 4, 2014",Delaware,Wilmington,"2100 block of Washington Street",0,1,N/A
92357,"January 1, 2014",Delaware,Wilmington,"1400 block of West 3rd",1,0,N/A
495374,"December 7, 2013",Delaware,Wilmington,"3421 Kirkwood Hwy",0,4,N/A
491729,"August 10, 2013",Delaware,Wilmington,"1200 block of Second Street",0,4,N/A
480327,"February 11, 2013",Delaware,Wilmington,"500 North King St",3,2,N/A
